inst_a,inst_b,openalex_a,openalex_b,year,weight,citation_weight
2519526b-e995-469e-ae6f-8385feff245c,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210131147,I94234084,2024,2,4
732980be-8d6a-4c03-8a1c-dcd5b939e27f,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I4210121466,I99364266,2024,2,29
b539f583-d8d6-437c-9ae4-5807681767b9,cb03a5e5-b2f5-4e95-af9f-a170aab03713,I11947397,I165998391,2024,4,28
b539f583-d8d6-437c-9ae4-5807681767b9,f755a6a4-7f5e-4286-a36e-f3db5550661d,I11947397,I154851008,2024,8,16
7693ea92-ef4b-486f-96c6-89db3749c43e,129be347-f8df-4fd2-b553-37ff0fd31af1,I885392262,I94234084,2024,2,8
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I1317621060,I170979836,2024,7,55
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2024,9,28
f755a6a4-7f5e-4286-a36e-f3db5550661d,529bfa45-38b5-4fa3-ad24-0cdc1a731124,I154851008,I875944469,2024,8,107
90352157-ced6-4e2a-b6ef-515ed6cc5aac,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I193073490,I99729588,2024,2,5
fef15cf2-3c2a-4059-85a5-f9737b912a4c,f755a6a4-7f5e-4286-a36e-f3db5550661d,I101407740,I154851008,2024,5,9
b49755e6-20af-465e-9c60-82974ede833a,129be347-f8df-4fd2-b553-37ff0fd31af1,I36893310,I94234084,2024,2,0
c7f37aac-de96-454a-bf3d-af0ff418e79e,646437d3-b8bf-4df0-933f-437279dffc88,I164861460,I61923386,2015,3,187
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2015,6,135
d653d230-8e4e-4388-b50b-790fea6d666f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11880225,I164861460,2015,22,209
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2015,11,184
c7f37aac-de96-454a-bf3d-af0ff418e79e,a6628147-0d10-4564-bae9-b8be8be7cd21,I164861460,I42014448,2015,4,72
5374b462-1d87-4026-a9dd-901a6e394a62,c7f37aac-de96-454a-bf3d-af0ff418e79e,I10874241,I164861460,2015,3,80
c7f37aac-de96-454a-bf3d-af0ff418e79e,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I164861460,I170979836,2015,2,44
c7f37aac-de96-454a-bf3d-af0ff418e79e,0975bc21-a976-44a9-a251-f0e626168e55,I164861460,I8975392,2015,5,114
d8caf76d-8ea5-44f6-939d-e450309d2de1,0975bc21-a976-44a9-a251-f0e626168e55,I76414455,I8975392,2015,5,114
04e4f2b0-9883-4fb8-9c64-cb5b49d6b361,c7f37aac-de96-454a-bf3d-af0ff418e79e,I100887729,I164861460,2015,2,15
f755a6a4-7f5e-4286-a36e-f3db5550661d,c7f37aac-de96-454a-bf3d-af0ff418e79e,I154851008,I164861460,2015,2,36
c7f37aac-de96-454a-bf3d-af0ff418e79e,0e011302-5676-4cf1-95b3-f0adc82f6893,I164861460,I51317819,2015,18,115
0e011302-5676-4cf1-95b3-f0adc82f6893,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51317819,I76414455,2015,18,111
36d17eae-f23d-4896-8bb8-848c7ba25547,d8caf76d-8ea5-44f6-939d-e450309d2de1,I19008122,I76414455,2015,3,44
c7f37aac-de96-454a-bf3d-af0ff418e79e,b49755e6-20af-465e-9c60-82974ede833a,I164861460,I36893310,2015,2,20
b49755e6-20af-465e-9c60-82974ede833a,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I36893310,I878213199,2015,2,15
c7f37aac-de96-454a-bf3d-af0ff418e79e,d031820e-53e0-49a4-b0c5-edb3a7724b8a,I164861460,I60054993,2015,2,12
c7f37aac-de96-454a-bf3d-af0ff418e79e,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I164861460,I99552915,2015,4,36
c7f37aac-de96-454a-bf3d-af0ff418e79e,2519526b-e995-469e-ae6f-8385feff245c,I164861460,I4210131147,2015,3,6
c7f37aac-de96-454a-bf3d-af0ff418e79e,d93978d3-2c97-47c6-8d5a-b6472222104c,I164861460,I74796645,2015,2,6
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I83205935,I99552915,2015,10,96
c7f37aac-de96-454a-bf3d-af0ff418e79e,736be13b-21db-4757-bfac-35c77c891892,I164861460,I33585257,2015,2,0
736be13b-21db-4757-bfac-35c77c891892,2519526b-e995-469e-ae6f-8385feff245c,I33585257,I4210131147,2015,30,688
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2016,9,242
b539f583-d8d6-437c-9ae4-5807681767b9,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11947397,I164861460,2016,11,205
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,c7f37aac-de96-454a-bf3d-af0ff418e79e,I162030827,I164861460,2016,2,57
c7f37aac-de96-454a-bf3d-af0ff418e79e,fb160d73-523e-4f2a-8052-11f55f43e268,I164861460,I175691731,2016,5,101
c7f37aac-de96-454a-bf3d-af0ff418e79e,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I164861460,I99364266,2016,2,81
c7f37aac-de96-454a-bf3d-af0ff418e79e,18ae8c5a-a263-4906-9d6a-25bf48ed31e6,I164861460,I171210897,2016,3,115
c7f37aac-de96-454a-bf3d-af0ff418e79e,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I164861460,I878213199,2016,2,29
c7f37aac-de96-454a-bf3d-af0ff418e79e,736be13b-21db-4757-bfac-35c77c891892,I164861460,I33585257,2016,3,22
c7f37aac-de96-454a-bf3d-af0ff418e79e,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I164861460,I81556334,2016,2,50
fb160d73-523e-4f2a-8052-11f55f43e268,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I175691731,I81556334,2016,2,50
c7f37aac-de96-454a-bf3d-af0ff418e79e,0e011302-5676-4cf1-95b3-f0adc82f6893,I164861460,I51317819,2016,16,62
0e011302-5676-4cf1-95b3-f0adc82f6893,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51317819,I76414455,2016,19,74
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac895106-caa3-41c5-8959-084d58f9383c,I164861460,I204743663,2016,2,23
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2016,8,59
edf10c4c-ca24-4805-b33c-ddf5428d22ff,c7f37aac-de96-454a-bf3d-af0ff418e79e,I16292982,I164861460,2016,6,32
c7f37aac-de96-454a-bf3d-af0ff418e79e,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I164861460,I170979836,2016,5,28
d653d230-8e4e-4388-b50b-790fea6d666f,36d17eae-f23d-4896-8bb8-848c7ba25547,I11880225,I19008122,2016,2,2
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,c7f37aac-de96-454a-bf3d-af0ff418e79e,I155125381,I164861460,2016,2,1
c7f37aac-de96-454a-bf3d-af0ff418e79e,a6628147-0d10-4564-bae9-b8be8be7cd21,I164861460,I42014448,2016,2,0
c7f37aac-de96-454a-bf3d-af0ff418e79e,2519526b-e995-469e-ae6f-8385feff245c,I164861460,I4210131147,2016,2,0
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2017,12,186
d653d230-8e4e-4388-b50b-790fea6d666f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11880225,I164861460,2017,22,343
c7f37aac-de96-454a-bf3d-af0ff418e79e,d538b33b-7df6-426d-a326-e6336207fb5f,I164861460,I170558118,2017,2,95
c7f37aac-de96-454a-bf3d-af0ff418e79e,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I164861460,I24676775,2017,4,65
c7f37aac-de96-454a-bf3d-af0ff418e79e,b49755e6-20af-465e-9c60-82974ede833a,I164861460,I36893310,2017,4,150
62ed1d2c-52ae-4ba2-8c99-95f009b95972,b49755e6-20af-465e-9c60-82974ede833a,I24676775,I36893310,2017,4,176
c7f37aac-de96-454a-bf3d-af0ff418e79e,90352157-ced6-4e2a-b6ef-515ed6cc5aac,I164861460,I193073490,2017,2,72
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,c7f37aac-de96-454a-bf3d-af0ff418e79e,I111575329,I164861460,2017,3,55
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac895106-caa3-41c5-8959-084d58f9383c,I164861460,I204743663,2017,3,46
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2017,14,160
8f79bb14-2687-41a1-a556-23a0a56f5210,c7f37aac-de96-454a-bf3d-af0ff418e79e,I157674215,I164861460,2017,3,70
c7f37aac-de96-454a-bf3d-af0ff418e79e,0e011302-5676-4cf1-95b3-f0adc82f6893,I164861460,I51317819,2017,5,42
c7f37aac-de96-454a-bf3d-af0ff418e79e,a6628147-0d10-4564-bae9-b8be8be7cd21,I164861460,I42014448,2017,2,29
c7f37aac-de96-454a-bf3d-af0ff418e79e,81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,I164861460,I932239252,2017,3,17
f755a6a4-7f5e-4286-a36e-f3db5550661d,c7f37aac-de96-454a-bf3d-af0ff418e79e,I154851008,I164861460,2017,4,23
36d17eae-f23d-4896-8bb8-848c7ba25547,d8caf76d-8ea5-44f6-939d-e450309d2de1,I19008122,I76414455,2017,4,25
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,5f71086b-ce24-4741-89c7-c8583ab5948c,I111575329,I8977528,2017,2,13
c7f37aac-de96-454a-bf3d-af0ff418e79e,5f71086b-ce24-4741-89c7-c8583ab5948c,I164861460,I8977528,2017,2,13
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I164861460,I189109744,2017,3,7
c7f37aac-de96-454a-bf3d-af0ff418e79e,d93978d3-2c97-47c6-8d5a-b6472222104c,I164861460,I74796645,2017,2,12
c7f37aac-de96-454a-bf3d-af0ff418e79e,8c466cdb-a2a4-4bf0-856f-f28560ed0e3b,I164861460,I20107917,2017,2,8
edf10c4c-ca24-4805-b33c-ddf5428d22ff,c7f37aac-de96-454a-bf3d-af0ff418e79e,I16292982,I164861460,2017,2,7
f755a6a4-7f5e-4286-a36e-f3db5550661d,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I154851008,I83205935,2017,7,313
f755a6a4-7f5e-4286-a36e-f3db5550661d,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I154851008,I82571370,2017,4,181
edf10c4c-ca24-4805-b33c-ddf5428d22ff,c7f37aac-de96-454a-bf3d-af0ff418e79e,I16292982,I164861460,2018,5,206
c7f37aac-de96-454a-bf3d-af0ff418e79e,d56d1ee4-862c-4274-8441-c2db9590627d,I164861460,I4210144496,2018,2,55
c7f37aac-de96-454a-bf3d-af0ff418e79e,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I164861460,I878213199,2018,3,97
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2018,5,70
92004806-cba2-4966-9ebf-9f31bc5a9597,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I64295750,I83205935,2018,2,59
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I154549908,I164861460,2018,4,110
c7f37aac-de96-454a-bf3d-af0ff418e79e,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I164861460,I170979836,2018,2,77
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2018,17,271
c7f37aac-de96-454a-bf3d-af0ff418e79e,d538b33b-7df6-426d-a326-e6336207fb5f,I164861460,I170558118,2018,2,87
c7f37aac-de96-454a-bf3d-af0ff418e79e,1a4bb242-813a-46c1-8f5a-8782d5040d19,I164861460,I169877490,2018,4,77
8f79bb14-2687-41a1-a556-23a0a56f5210,c7f37aac-de96-454a-bf3d-af0ff418e79e,I157674215,I164861460,2018,3,50
c7f37aac-de96-454a-bf3d-af0ff418e79e,d5b58b79-7727-4cac-b9d6-1735e93b2968,I164861460,I191972202,2018,3,52
c7f37aac-de96-454a-bf3d-af0ff418e79e,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I164861460,I200207707,2018,2,48
d5b58b79-7727-4cac-b9d6-1735e93b2968,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I191972202,I200207707,2018,3,71
0e011302-5676-4cf1-95b3-f0adc82f6893,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51317819,I76414455,2018,13,79
c7f37aac-de96-454a-bf3d-af0ff418e79e,2050b90e-0227-468a-8571-63864a963f7c,I164861460,I51452335,2018,2,26
c7f37aac-de96-454a-bf3d-af0ff418e79e,d93978d3-2c97-47c6-8d5a-b6472222104c,I164861460,I74796645,2018,4,49
f755a6a4-7f5e-4286-a36e-f3db5550661d,c7f37aac-de96-454a-bf3d-af0ff418e79e,I154851008,I164861460,2018,7,47
c7f37aac-de96-454a-bf3d-af0ff418e79e,e53966df-0e1d-4551-bffd-ab1bde3800e4,I164861460,I244572783,2018,4,47
c7f37aac-de96-454a-bf3d-af0ff418e79e,1f4b5eaa-ddfb-448c-8805-4c0936e40f61,I164861460,I165682329,2018,2,21
d653d230-8e4e-4388-b50b-790fea6d666f,5866f537-6318-4586-bf6d-4433c5b4bbf7,I11880225,I122964287,2018,2,18
d653d230-8e4e-4388-b50b-790fea6d666f,b45c2598-3515-4da1-9660-75a5ff4428fa,I11880225,I121750182,2018,2,28
b45c2598-3515-4da1-9660-75a5ff4428fa,c7f37aac-de96-454a-bf3d-af0ff418e79e,I121750182,I164861460,2018,2,28
c7f37aac-de96-454a-bf3d-af0ff418e79e,e98e91f3-ef30-41ea-b7e9-c708270266ba,I164861460,I9579091,2018,5,31
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,c7f37aac-de96-454a-bf3d-af0ff418e79e,I111575329,I164861460,2018,2,17
c7f37aac-de96-454a-bf3d-af0ff418e79e,646437d3-b8bf-4df0-933f-437279dffc88,I164861460,I61923386,2018,3,8
646437d3-b8bf-4df0-933f-437279dffc88,d8caf76d-8ea5-44f6-939d-e450309d2de1,I61923386,I76414455,2018,2,8
c7f37aac-de96-454a-bf3d-af0ff418e79e,b49755e6-20af-465e-9c60-82974ede833a,I164861460,I36893310,2018,2,28
36d17eae-f23d-4896-8bb8-848c7ba25547,d8caf76d-8ea5-44f6-939d-e450309d2de1,I19008122,I76414455,2018,2,15
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac895106-caa3-41c5-8959-084d58f9383c,I164861460,I204743663,2018,4,19
c7f37aac-de96-454a-bf3d-af0ff418e79e,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I164861460,I99552915,2018,3,13
9657935b-6b9b-4504-9bec-eb245e65da0f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I129862065,I164861460,2018,2,14
9657935b-6b9b-4504-9bec-eb245e65da0f,d8caf76d-8ea5-44f6-939d-e450309d2de1,I129862065,I76414455,2018,2,14
f755a6a4-7f5e-4286-a36e-f3db5550661d,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I154851008,I189109744,2018,5,129
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I164861460,I189109744,2018,2,3
d653d230-8e4e-4388-b50b-790fea6d666f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11880225,I164861460,2019,39,712
c7f37aac-de96-454a-bf3d-af0ff418e79e,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I164861460,I200207707,2019,2,89
edf10c4c-ca24-4805-b33c-ddf5428d22ff,c7f37aac-de96-454a-bf3d-af0ff418e79e,I16292982,I164861460,2019,5,92
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2019,18,394
b539f583-d8d6-437c-9ae4-5807681767b9,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11947397,I164861460,2019,3,89
c7f37aac-de96-454a-bf3d-af0ff418e79e,d538b33b-7df6-426d-a326-e6336207fb5f,I164861460,I170558118,2019,2,95
c7f37aac-de96-454a-bf3d-af0ff418e79e,1a4bb242-813a-46c1-8f5a-8782d5040d19,I164861460,I169877490,2019,2,47
c7f37aac-de96-454a-bf3d-af0ff418e79e,d93978d3-2c97-47c6-8d5a-b6472222104c,I164861460,I74796645,2019,4,61
c7f37aac-de96-454a-bf3d-af0ff418e79e,f520daa7-29f5-4b11-b9a4-9b02860351ec,I164861460,I863896202,2019,2,55
f520daa7-29f5-4b11-b9a4-9b02860351ec,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I863896202,I99364266,2019,3,157
d653d230-8e4e-4388-b50b-790fea6d666f,d8caf76d-8ea5-44f6-939d-e450309d2de1,I11880225,I76414455,2019,3,80
c7f37aac-de96-454a-bf3d-af0ff418e79e,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I164861460,I24676775,2019,2,46
c7f37aac-de96-454a-bf3d-af0ff418e79e,f03f9fd4-2251-4e13-8c6c-5e3ca946f289,I164861460,I48018076,2019,3,34
b539f583-d8d6-437c-9ae4-5807681767b9,c7c580b5-a5eb-45ec-9dde-854ee5af23c0,I11947397,I162030827,2019,3,45
646437d3-b8bf-4df0-933f-437279dffc88,d8caf76d-8ea5-44f6-939d-e450309d2de1,I61923386,I76414455,2019,3,43
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,c7f37aac-de96-454a-bf3d-af0ff418e79e,I145286018,I164861460,2019,2,17
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I145286018,I83205935,2019,2,12
c7f37aac-de96-454a-bf3d-af0ff418e79e,d601a25e-5d3b-4d71-aa65-699b49346b71,I164861460,I887998513,2019,2,26
5cb3587e-a197-4ece-8d45-9f364c87990f,d601a25e-5d3b-4d71-aa65-699b49346b71,I19716509,I887998513,2019,3,47
0e011302-5676-4cf1-95b3-f0adc82f6893,d601a25e-5d3b-4d71-aa65-699b49346b71,I51317819,I887998513,2019,5,48
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac895106-caa3-41c5-8959-084d58f9383c,I164861460,I204743663,2019,3,26
c7f37aac-de96-454a-bf3d-af0ff418e79e,8c466cdb-a2a4-4bf0-856f-f28560ed0e3b,I164861460,I20107917,2019,3,26
c7f37aac-de96-454a-bf3d-af0ff418e79e,80153acc-b176-42b7-b0f1-dd40b152084d,I164861460,I215927,2019,2,20
c7f37aac-de96-454a-bf3d-af0ff418e79e,e98e91f3-ef30-41ea-b7e9-c708270266ba,I164861460,I9579091,2019,2,10
c7f37aac-de96-454a-bf3d-af0ff418e79e,d5b58b79-7727-4cac-b9d6-1735e93b2968,I164861460,I191972202,2019,4,29
338f6c5e-2956-40cf-80ce-2047521fc9ef,c7f37aac-de96-454a-bf3d-af0ff418e79e,I115715567,I164861460,2019,3,12
c7f37aac-de96-454a-bf3d-af0ff418e79e,e53966df-0e1d-4551-bffd-ab1bde3800e4,I164861460,I244572783,2019,2,13
fb160d73-523e-4f2a-8052-11f55f43e268,80153acc-b176-42b7-b0f1-dd40b152084d,I175691731,I215927,2019,2,32
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,c7f37aac-de96-454a-bf3d-af0ff418e79e,I111575329,I164861460,2019,3,9
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,ac895106-caa3-41c5-8959-084d58f9383c,I111575329,I204743663,2019,2,31
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,c7f37aac-de96-454a-bf3d-af0ff418e79e,I1317621060,I164861460,2019,3,3
c7f37aac-de96-454a-bf3d-af0ff418e79e,74aaf314-5e8c-4cde-9333-83e97345070d,I164861460,I4076070,2019,2,1
c7f37aac-de96-454a-bf3d-af0ff418e79e,5f71086b-ce24-4741-89c7-c8583ab5948c,I164861460,I8977528,2019,2,1
74aaf314-5e8c-4cde-9333-83e97345070d,f03f9fd4-2251-4e13-8c6c-5e3ca946f289,I4076070,I48018076,2019,2,1
74aaf314-5e8c-4cde-9333-83e97345070d,5f71086b-ce24-4741-89c7-c8583ab5948c,I4076070,I8977528,2019,3,1
f03f9fd4-2251-4e13-8c6c-5e3ca946f289,5f71086b-ce24-4741-89c7-c8583ab5948c,I48018076,I8977528,2019,2,1
d653d230-8e4e-4388-b50b-790fea6d666f,d8caf76d-8ea5-44f6-939d-e450309d2de1,I11880225,I76414455,2020,7,259
c7f37aac-de96-454a-bf3d-af0ff418e79e,48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,I164861460,I67357951,2020,9,313
48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,529bfa45-38b5-4fa3-ad24-0cdc1a731124,I67357951,I875944469,2020,2,165
c7f37aac-de96-454a-bf3d-af0ff418e79e,d93978d3-2c97-47c6-8d5a-b6472222104c,I164861460,I74796645,2020,4,203
c7f37aac-de96-454a-bf3d-af0ff418e79e,149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,I164861460,I4210108783,2020,2,111
149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,d8caf76d-8ea5-44f6-939d-e450309d2de1,I4210108783,I76414455,2020,2,111
f755a6a4-7f5e-4286-a36e-f3db5550661d,c7f37aac-de96-454a-bf3d-af0ff418e79e,I154851008,I164861460,2020,2,97
c7f37aac-de96-454a-bf3d-af0ff418e79e,d56d1ee4-862c-4274-8441-c2db9590627d,I164861460,I4210144496,2020,2,66
c7f37aac-de96-454a-bf3d-af0ff418e79e,a6628147-0d10-4564-bae9-b8be8be7cd21,I164861460,I42014448,2020,10,149
edf10c4c-ca24-4805-b33c-ddf5428d22ff,c7f37aac-de96-454a-bf3d-af0ff418e79e,I16292982,I164861460,2020,2,60
edf10c4c-ca24-4805-b33c-ddf5428d22ff,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I16292982,I99729588,2020,3,80
c7f37aac-de96-454a-bf3d-af0ff418e79e,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I164861460,I99729588,2020,2,84
c7f37aac-de96-454a-bf3d-af0ff418e79e,b49755e6-20af-465e-9c60-82974ede833a,I164861460,I36893310,2020,9,192
b539f583-d8d6-437c-9ae4-5807681767b9,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11947397,I164861460,2020,2,74
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac895106-caa3-41c5-8959-084d58f9383c,I164861460,I204743663,2020,5,96
ac895106-caa3-41c5-8959-084d58f9383c,b49755e6-20af-465e-9c60-82974ede833a,I204743663,I36893310,2020,3,76
c7f37aac-de96-454a-bf3d-af0ff418e79e,d5b58b79-7727-4cac-b9d6-1735e93b2968,I164861460,I191972202,2020,3,51
c7f37aac-de96-454a-bf3d-af0ff418e79e,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I164861460,I99364266,2020,2,73
c7f37aac-de96-454a-bf3d-af0ff418e79e,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I164861460,I81556334,2020,7,140
646437d3-b8bf-4df0-933f-437279dffc88,d8caf76d-8ea5-44f6-939d-e450309d2de1,I61923386,I76414455,2020,4,72
c7f37aac-de96-454a-bf3d-af0ff418e79e,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I164861460,I24676775,2020,2,42
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2020,16,186
0e011302-5676-4cf1-95b3-f0adc82f6893,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51317819,I76414455,2020,18,128
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,c7f37aac-de96-454a-bf3d-af0ff418e79e,I155837530,I164861460,2020,2,26
c7f37aac-de96-454a-bf3d-af0ff418e79e,f03f9fd4-2251-4e13-8c6c-5e3ca946f289,I164861460,I48018076,2020,4,77
c7f37aac-de96-454a-bf3d-af0ff418e79e,d601a25e-5d3b-4d71-aa65-699b49346b71,I164861460,I887998513,2020,2,30
8f79bb14-2687-41a1-a556-23a0a56f5210,c7f37aac-de96-454a-bf3d-af0ff418e79e,I157674215,I164861460,2020,2,14
c7f37aac-de96-454a-bf3d-af0ff418e79e,e53966df-0e1d-4551-bffd-ab1bde3800e4,I164861460,I244572783,2020,2,22
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2020,4,26
c7f37aac-de96-454a-bf3d-af0ff418e79e,81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,I164861460,I932239252,2020,3,32
c7f37aac-de96-454a-bf3d-af0ff418e79e,f557894b-a324-439c-a6a7-f6d2a87a6bed,I164861460,I4210113248,2020,2,14
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,c7f37aac-de96-454a-bf3d-af0ff418e79e,I111575329,I164861460,2020,2,9
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac8b1844-88b8-465a-9729-6f0ca11190f9,I164861460,I74319210,2020,3,20
c7f37aac-de96-454a-bf3d-af0ff418e79e,0d8fc077-1885-4fe9-a175-49b042facab9,I164861460,I6498739,2020,2,9
36d17eae-f23d-4896-8bb8-848c7ba25547,d8caf76d-8ea5-44f6-939d-e450309d2de1,I19008122,I76414455,2020,2,12
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,I152429107,I67357951,2020,2,16
c7f37aac-de96-454a-bf3d-af0ff418e79e,104fe323-87bc-48e9-a752-22b34af999bb,I164861460,I186246823,2020,2,7
c7f37aac-de96-454a-bf3d-af0ff418e79e,e952e5d1-7eb4-40a2-88a2-3dc7118e2255,I164861460,I20497027,2020,2,1
c7f37aac-de96-454a-bf3d-af0ff418e79e,7553f510-4039-4c36-b5d3-2dd983d9bc70,I164861460,I65181880,2021,3,193
c7f37aac-de96-454a-bf3d-af0ff418e79e,f03f9fd4-2251-4e13-8c6c-5e3ca946f289,I164861460,I48018076,2021,3,177
4521b7d6-9c9f-41f9-8061-593ae0c361dc,c7f37aac-de96-454a-bf3d-af0ff418e79e,I106826634,I164861460,2021,4,157
c7f37aac-de96-454a-bf3d-af0ff418e79e,74aaf314-5e8c-4cde-9333-83e97345070d,I164861460,I4076070,2021,2,173
74aaf314-5e8c-4cde-9333-83e97345070d,d8caf76d-8ea5-44f6-939d-e450309d2de1,I4076070,I76414455,2021,2,173
d653d230-8e4e-4388-b50b-790fea6d666f,d8caf76d-8ea5-44f6-939d-e450309d2de1,I11880225,I76414455,2021,9,261
c7f37aac-de96-454a-bf3d-af0ff418e79e,36d17eae-f23d-4896-8bb8-848c7ba25547,I164861460,I19008122,2021,29,525
c7f37aac-de96-454a-bf3d-af0ff418e79e,81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,I164861460,I932239252,2021,2,74
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac8b1844-88b8-465a-9729-6f0ca11190f9,I164861460,I74319210,2021,3,70
